title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,data_quality_score,validation_issues,is_valid
2 BHK Apartment for Sale in Sector 86 Gurgaon,1 Cr,1360 sqft,https://www.magicbricks.com/ansal-height-86-sector-86-gurgaon-pdpid-4d4235303233373833,25,14,2025-08-12 17:52:22.510585,Updated 1 month ago,2025-07-13 17:52:22.509448,2,1,2 BHK,Unfurnished,1 out of 11,,Ansal Height 86,Ready to Move,,,Freehold,Resale,"Garden/Park, Main Road",100.0,[],True
4 BHK Apartment for Sale in Sector 89 Gurgaon,5.42 Cr,3221 sqft,https://www.magicbricks.com/godrej-zenith-sector-89-gurgaon-pdpid-4d4235343139383731,25,15,2025-08-12 17:52:22.512100,Posted: 3 months ago,2025-05-14 17:52:22.511184,5,2,4 BHK,Semi-Furnished,11 out of 35,,GODREJ ZENITH,,,2 Covered,,Resale,"Garden/Park, Pool, Main Road",94.7,[],True
3 BHK Apartment for Sale in Sector 69 Gurgaon,1.75 Cr,1050 sqft,https://www.magicbricks.com/tulip-white-sector-69-gurgaon-pdpid-4d4235303030313130,25,16,2025-08-12 17:52:22.513492,Updated 4 weeks ago,2025-07-15 17:52:22.512656,2,3,3 BHK,Semi-Furnished,10 out of 12,,Tulip White,Ready to Move,,,Freehold,Resale,,94.7,[],True
"3 BHK Apartment for Sale in Nirvana Country, Sector 50 Gurgaon",3 Cr,1877 sqft,https://www.magicbricks.com/unitech-fresco-nirvana-country-gurgaon-pdpid-4d4235303137303735,25,17,2025-08-12 17:52:22.514767,Updated 1 week ago,2025-08-05 17:52:22.513990,4,,3 BHK,Semi-Furnished,8 out of 19,,Unitech Fresco,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Sohna Gurgaon,52 Lac,609 sqft,https://www.magicbricks.com/breez-global-heights-sohna-gurgaon-pdpid-4d4235303739303737,25,18,2025-08-12 17:52:22.516649,Updated 4 weeks ago,2025-07-15 17:52:22.515271,2,,2 BHK,Unfurnished,2 out of 10,,Breez Global Heights,Ready to Move,,,Freehold,Resale,"Garden/Park, Main Road",94.7,[],True
"3 BHK Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",1.90 Cr,1440 sqft,https://www.magicbricks.com/signature-global-city-37d-sector-37d-gurgaon-pdpid-4d4235323933343339,25,23,2025-08-12 17:52:22.520070,Updated 2 weeks ago,2025-07-29 17:52:22.519176,3,3,3 BHK,Unfurnished,3 out of 4,,Signature Global City 37D,Ready to Move,,,,Resale,,89.5,[],True
3 BHK Apartment for Sale in Sector 69 Gurgaon,2.40 Cr,1230 sqft,https://www.magicbricks.com/tulip-yellow-sector-69-gurgaon-pdpid-4d4235313330303431,25,24,2025-08-12 17:52:22.521260,Posted: 3 months ago,2025-05-14 17:52:22.520536,3,,3 BHK,Semi-Furnished,5 out of 26,,Tulip Yellow,,,,,Resale,,78.9,[],True
3 BHK Apartment for Sale in Sector 102 Gurgaon,1.95 Cr,1650 sqft,https://www.magicbricks.com/emaar-gurgaon-greens-sector-102-gurgaon-pdpid-4d4235303232343638,25,26,2025-08-12 17:52:22.523645,Updated 4 days ago,2025-08-08 17:52:22.522461,3,2,3 BHK,Semi-Furnished,14 out of 14,,Emaar Gurgaon Greens,Ready to Move,East,1 Covered,Freehold,Resale,Garden/Park,110.5,[],True
3 BHK Builder Floor for Sale in Sector 63A Gurgaon,2.32 Cr,1460 sqft,https://www.magicbricks.com/anant-raj-estate-sector-63a-gurgaon-pdpid-4d4235303233383439,25,27,2025-08-12 17:52:22.525357,"Posted: May 15, '25",,3,2,3 BHK,Semi-Furnished,2 out of 4,,Anant Raj Estate,Ready to Move,East,"1 Covered,",Freehold,Resale,"Garden/Park, Main Road",105.3,[],True
3 BHK Builder Floor for Sale in Sector 36 Sohna Gurgaon,1.40 Cr,675 sqft,https://www.magicbricks.com/signature-global-park-4-and-5-sohna-sector-36-gurgaon-pdpid-4d4235323036343435,25,28,2025-08-12 17:52:22.526956,Posted: 3 months ago,2025-05-14 17:52:22.525929,2,4,3 BHK,Unfurnished,4 out of 4,,Signature Global Park 4 and 5,Ready to Move,North - East,1 Covered,Freehold,Resale,"Pool, Garden/Park, Main Road",110.5,[],True
"3 BHK Apartment for Sale in Behrampur Village, Sector 71, Sohna Road Gurgaon",1.05 Cr,646 sqft,https://www.magicbricks.com/signature-andour-heights-behrampur-village-gurgaon-pdpid-4d4235303737313834,25,29,2025-08-12 17:52:22.528645,Posted: 3 months ago,2025-05-14 17:52:22.527592,2,2,3 BHK,Semi-Furnished,9 out of 11,,Signature Andour Heights,Ready to Move,East,2 Open,Freehold,Resale,"Garden/Park, Main Road",110.5,[],True
"3 BHK Apartment for Sale in Sector 37D, Delhi Gurgaon Expressway Gurgaon",1.60 Cr,1295 sqft,https://www.magicbricks.com/signature-global-city-37d-sector-37d-gurgaon-pdpid-4d4235323933343339,26,1,2025-08-12 17:52:28.846631,Updated 3 months ago,2025-05-14 17:52:28.844810,3,3,3 BHK,Unfurnished,4 out of 4,,Signature Global City 37D,Ready to Move,,,,Resale,,89.5,[],True
4 BHK Apartment for Sale in Sector 33 Gurgaon,4.25 Cr,2315 sqft,https://www.magicbricks.com/jmd-gardens-sector-33-gurgaon-pdpid-4d4235303238333633,26,2,2025-08-12 17:52:28.849986,Posted: 3 months ago,2025-05-14 17:52:28.847926,4,4,4 BHK,Semi-Furnished,8 out of 17,,JMD Gardens,Ready to Move,East,,Freehold,Resale,Garden/Park,105.3,[],True
"4 BHK Apartment for Sale in Sector 73, Delhi Gurgaon Expressway Gurgaon",7.30 Cr,4200 sqft,https://www.magicbricks.com/dlf-alameda-sector-73-gurgaon-pdpid-4d4235303232373137,26,3,2025-08-12 17:52:28.853247,Updated 2 weeks ago,2025-07-29 17:52:28.851183,5,2,4 BHK,Semi-Furnished,1 out of 4,,DLF Alameda,Ready to Move,North,"2 Covered,",Freehold,Resale,Garden/Park,110.5,[],True
"3 BHK Apartment for Sale in Sector 37C, Delhi Gurgaon Expressway Gurgaon",1.90 Cr,2106 sqft,https://www.magicbricks.com/ild-spire-greens-sector-37c-gurgaon-pdpid-4d4235303736333433,26,4,2025-08-12 17:52:28.855276,Updated 4 weeks ago,2025-07-15 17:52:28.854091,4,2,3 BHK,Semi-Furnished,3 out of 16,,ILD Spire Greens,Ready to Move,Read more,,Freehold,Resale,"Garden/Park, Pool",105.3,[],True
3 BHK Apartment for Sale in Sector 110 Gurgaon,75 Lac,640 sqft,https://www.magicbricks.com/diplomats-golf-links-sector-110-gurgaon-pdpid-4d4235333031393637,26,5,2025-08-12 17:52:28.856691,Updated 1 week ago,2025-08-05 17:52:28.855865,2,2,3 BHK,Unfurnished,21 out of 22,,Diplomats Golf Links,,,,Freehold,Resale,,89.5,[],True
"3 BHK Apartment for Sale in Sector 76, Delhi Gurgaon Expressway Gurgaon",2.25 Cr,1672 sqft,https://www.magicbricks.com/whiteland-blissville-sector-76-gurgaon-pdpid-4d4235333335303631,26,6,2025-08-12 17:52:28.858081,Posted: 3 months ago,2025-05-14 17:52:28.857207,3,2,3 BHK,Semi-Furnished,3 out of 4,,Whiteland Blissville,,,,Freehold,Resale,"Main Road, Garden/Park",94.7,[],True
"3 BHK Apartment for Sale in Godrej Meridien, Sector 106, Gurgaon,Godrej Meridien, Sector 106, Gurgaon Gurgaon",2.60 Cr,1625 sqft,https://www.magicbricks.com/godrej-meridien-sector-106-gurgaon-pdpid-4d4235313135383233,26,8,2025-08-12 17:52:28.860661,Posted: 3 months ago,2025-05-14 17:52:28.859142,3,,3 BHK,Unfurnished,18 out of 20,,Godrej Meridien,Ready to Move,,,,Resale,,84.2,[],True
3 BHK Apartment for Sale in Sector 81 Gurgaon,1.70 Cr,1390 sqft,https://www.magicbricks.com/signature-global-city-81-sector-81-gurgaon-pdpid-4d4235333038323735,26,11,2025-08-12 17:52:28.863792,Updated 4 weeks ago,2025-07-15 17:52:28.862822,2,3,3 BHK,Unfurnished,2 out of 4,,Signature Global City 81,Ready to Move,,,Freehold,Resale,"Garden/Park, Pool, Main Road",100.0,[],True
6 BHK Apartment for Sale in Sector 62 Gurgaon,24 Cr,6675 sqft,https://www.magicbricks.com/pioneer-araya-sector-62-gurgaon-pdpid-4d4235303030353331,26,13,2025-08-12 17:52:28.867272,Updated 1 month ago,2025-07-13 17:52:28.865583,5,6,6 BHK,Semi-Furnished,26 out of 28,,Pioneer Araya,Ready to Move,East,,Freehold,Resale,"Main Road, Garden/Park, Pool",105.3,[],True
2 BHK Apartment for Sale in Sector 90 Gurgaon,1.25 Cr,1352 sqft,https://www.magicbricks.com/shree-vardhman-flora-sector-90-gurgaon-pdpid-4d4235303130333937,26,14,2025-08-12 17:52:28.868784,Updated 1 month ago,2025-07-13 17:52:28.867864,2,2,2 BHK,Furnished,3 out of 14,,Shree Vardhman Flora,Ready to Move,East,,Freehold,Resale,,100.0,[],True
3 BHK Apartment for Sale in Sector 82 Gurgaon,2.40 Cr,1790 sqft,https://www.magicbricks.com/mapsko-royale-ville-sector-82-gurgaon-pdpid-4d4235303030363838,26,15,2025-08-12 17:52:28.870587,Updated 3 months ago,2025-05-14 17:52:28.869601,4,2,3 BHK,Semi-Furnished,16 out of 20,,Mapsko Royale Ville,Ready to Move,North - East,,,Resale,"Garden/Park, Main Road",100.0,[],True
2 BHK Apartment for Sale in Sector 89 Gurgaon,70 Lac,1000 sqft,https://www.magicbricks.com/mrg-the-meridian-sector-89-gurgaon-pdpid-4d4235313236333535,26,17,2025-08-12 17:52:28.873338,Updated 2 weeks ago,2025-07-29 17:52:28.871769,2,,2 BHK,Unfurnished,6 out of 24,,MRG The Meridian,Ready to Move,North,"1 Covered,",,Resale,"Garden/Park, Pool, Main Road",100.0,[],True
3 BHK Apartment for Sale in Sector 89 Gurgaon,3.36 Cr,1681 sqft,https://www.magicbricks.com/godrej-zenith-sector-89-gurgaon-pdpid-4d4235343139383731,26,21,2025-08-12 17:52:28.876603,Updated 1 month ago,2025-07-13 17:52:28.875553,3,3,3 BHK,Semi-Furnished,3 out of 35,,GODREJ ZENITH,,East,1 Covered,Freehold,Resale,"Garden/Park, Pool",105.3,[],True
3 BHK Builder Floor for Sale in Sector 36 Sohna Gurgaon,1.15 Cr,650 sqft,https://www.magicbricks.com/signature-global-park-4-and-5-sohna-sector-36-gurgaon-pdpid-4d4235323036343435,26,23,2025-08-12 17:52:28.878824,Updated 3 months ago,2025-05-14 17:52:28.877729,2,4,3 BHK,Furnished,4 out of 4,,Signature Global Park 4 and 5,Ready to Move,East,"1 Covered,",Freehold,Resale,"Garden/Park, Pool, Main Road",110.5,[],True
3 BHK Apartment for Sale in Sector 69 Gurgaon,4.50 Cr,2690 sqft,https://www.magicbricks.com/smartworld-sky-arc-sector-69-gurgaon-pdpid-4d4235343234333735,26,25,2025-08-12 17:52:28.880522,Updated 4 weeks ago,2025-07-15 17:52:28.879774,4,2,3 BHK,Semi-Furnished,3 out of 40,,Smartworld Sky ARC,,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Sector 90 Gurgaon,1.75 Cr,1352 sqft,https://www.magicbricks.com/shree-vardhman-flora-sector-90-gurgaon-pdpid-4d4235303130333937,26,26,2025-08-12 17:52:28.881975,Updated 1 month ago,2025-07-13 17:52:28.881068,2,3,2 BHK,Semi-Furnished,1 out of 14,,Shree Vardhman Flora,Ready to Move,North - West,1 Open,Freehold,Resale,"Garden/Park, Pool",110.5,[],True
2 BHK Apartment for Sale in Sector 84 Gurgaon,65 Lac,600 sqft,https://www.magicbricks.com/pivotal-84-down-street-sector-84-gurgaon-pdpid-4d4235313732303735,26,27,2025-08-12 17:52:28.883100,Updated 4 weeks ago,2025-07-15 17:52:28.882412,2,,2 BHK,Furnished,6 out of 16,,Pivotal 84 Down Street,Ready to Move,,,,Resale,,84.2,[],True
4 BHK Builder Floor for Sale in Sector 84 Gurgaon,2.30 Cr,1918 sqft,https://www.magicbricks.com/ss-linden-floors-sector-84-gurgaon-pdpid-4d4235333234363937,26,28,2025-08-12 17:52:28.885384,Updated 1 month ago,2025-07-13 17:52:28.883628,4,4,4 BHK,Semi-Furnished,Carpet Area1918 sqftStatusReady to MoveFloor4 out of 4TransactionNew PropertyFurnishingSemi-FurnishedfacingEastoverlookingMain RoadSocietySS Linden FloorsOwnershipFreeholdBathroom4Balcony4,,SS Linden Floors,Ready to Move,East,,Freehold,New Property,Main Road,105.3,[],True
4 BHK Apartment for Sale in Sector 56 Gurgaon,5 Cr,2800 sqft,https://www.magicbricks.com/alaknanda-society-sector-56-gurgaon-pdpid-4d4235303130363734,26,29,2025-08-12 17:52:28.887068,Updated 1 month ago,2025-07-13 17:52:28.885987,4,,4 BHK,Semi-Furnished,5 out of 10,,Alaknanda Society,Ready to Move,North,1 Open,Freehold,Resale,Garden/Park,105.3,[],True
2 BHK Apartment for Sale in Sector 51 Gurgaon,2 Cr,1300 sqft,https://www.magicbricks.com/mayfield-garden-sector-51-gurgaon-pdpid-4d4235303031343634,26,30,2025-08-12 17:52:28.888618,Posted: 3 months ago,2025-05-14 17:52:28.887617,2,2,2 BHK,Unfurnished,Ground out of 3,,Mayfield Garden,Ready to Move,East,,,Resale,"Garden/Park, Main Road",100.0,[],True
3 BHK Apartment for Sale in Sector 83 Gurgaon,2.45 Cr,1300 sqft,https://www.magicbricks.com/emaar-palm-garden-sector-83-gurgaon-pdpid-4d4235303232343737,27,1,2025-08-12 17:52:34.495406,Updated 1 month ago,2025-07-13 17:52:34.494179,3,3,3 BHK,Semi-Furnished,2 out of 16,,Emaar Palm Garden,Ready to Move,South,,Freehold,Resale,Garden/Park,105.3,[],True
3 BHK Apartment for Sale in Sector 92 Gurgaon,75 Lac,642 sqft,https://www.magicbricks.com/gls-avenue-51-sector-92-gurgaon-pdpid-4d4235303938343939,27,3,2025-08-12 17:52:34.498260,Updated 3 weeks ago,2025-07-22 17:52:34.496671,3,1,3 BHK,Unfurnished,4 out of 12,,GLS Avenue 51,Ready to Move,,,,Resale,,89.5,[],True
3 BHK Apartment for Sale in Sector 86 Gurgaon,2.30 Cr,1867 sqft,https://www.magicbricks.com/dlf-skycourt-sector-86-gurgaon-pdpid-4d4235303232373337,27,5,2025-08-12 17:52:34.500992,Updated 1 month ago,2025-07-13 17:52:34.499950,3,1,3 BHK,Furnished,8 out of 15,,DLF Skycourt,Ready to Move,,,,Resale,,89.5,[],True
3 BHK Apartment for Sale in Block F Sushant Lok 3 Gurgaon,4.95 Cr,2550 sqft,https://www.magicbricks.com/satya-the-legend-sushant-lok-3-block-f-gurgaon-pdpid-4d4235303130343836,27,9,2025-08-12 17:52:34.504413,Updated 3 months ago,2025-05-14 17:52:34.503412,4,4,3 BHK,Semi-Furnished,5 out of 14,,Satya The Legend,Ready to Move,South,"1 Covered,",Freehold,Resale,"Garden/Park, Main Road",110.5,[],True
2 BHK Apartment for Sale in Sector 92 Gurgaon,1.15 Cr,1200 sqft,https://www.magicbricks.com/signature-global-city-92-phase-2-sector-92-gurgaon-pdpid-4d4235333932333135,27,11,2025-08-12 17:52:34.506332,Updated 5 days ago,2025-08-07 17:52:34.505436,2,2,2 BHK,Semi-Furnished,2 out of 4,,Signature Global City 92 Phase 2,,Read more,,Freehold,Resale,Garden/Park,100.0,[],True
3 BHK Builder Floor for Sale in Sector 92 Gurgaon,1.45 Cr,1000 sqft,https://www.magicbricks.com/signature-global-city-92-sector-92-gurgaon-pdpid-4d4235333132373533,27,12,2025-08-12 17:52:34.507970,Updated 1 month ago,2025-07-13 17:52:34.506877,2,3,3 BHK,Furnished,1 out of 4,,Signature Global City 92,Ready to Move,East,,Freehold,New Property,"Main Road, Garden/Park, Pool",105.3,[],True
3 BHK Apartment for Sale in Sector 49 Gurgaon,3 Cr,1805 sqft,https://www.magicbricks.com/orchid-petals-sector-49-gurgaon-pdpid-4d4235303238393537,27,13,2025-08-12 17:52:34.509298,Updated 3 months ago,2025-05-14 17:52:34.508484,2,,3 BHK,Unfurnished,Ground out of 16,,orchid petals,Ready to Move,,,,Resale,,84.2,[],True
2 BHK Apartment for Sale in Hayatpur Gurgaon,67 Lac,543 sqft,https://www.magicbricks.com/signature-global-orchard-avenue-hayatpur-gurgaon-pdpid-4d4235303931373730,27,15,2025-08-12 17:52:34.511305,Updated 1 month ago,2025-07-13 17:52:34.510446,2,2,2 BHK,Unfurnished,4 out of 13,,Signature Global Orchard Avenue,Ready to Move,,,,Resale,Garden/Park,94.7,[],True
3 BHK Apartment for Sale in Sector 72 Gurgaon,4.50 Cr,2185 sqft,https://www.magicbricks.com/tata-primanti-sector-72-gurgaon-pdpid-4d4235303030313431,27,17,2025-08-12 17:52:34.513564,Posted: 3 months ago,2025-05-14 17:52:34.512608,3,4,3 BHK,Unfurnished,21 out of 22,,Tata Primanti,Ready to Move,,,,Resale,,89.5,[],True
3 BHK Apartment for Sale in Sector 84 Gurgaon,1.60 Cr,1725 sqft,https://www.magicbricks.com/antriksh-heights-sector-84-gurgaon-pdpid-4d4235303137393834,27,18,2025-08-12 17:52:34.515088,Updated 1 month ago,2025-07-13 17:52:34.514130,3,4,3 BHK,Semi-Furnished,4 out of 18,,Antriksh Heights,Ready to Move,North,1 Covered,Freehold,Resale,,105.3,[],True
2 BHK Apartment for Sale in Sector 113 Gurgaon,2.70 Cr,1085 sqft,https://www.magicbricks.com/tata-la-vida-sector-113-gurgaon-pdpid-4d4235303932303330,27,19,2025-08-12 17:52:34.517258,"Posted: May 18, '25",,2,2,2 BHK,Unfurnished,9 out of 13,,Tata La Vida,Ready to Move,North - East,"1 Covered,",Freehold,Resale,Garden/Park,105.3,[],True
3 BHK Apartment for Sale in Sector 92 Gurgaon,1.50 Cr,1261 sqft,https://www.magicbricks.com/sare-green-parc-sector-92-gurgaon-pdpid-4d4235303137393132,27,21,2025-08-12 17:52:34.522020,Updated 1 month ago,2025-07-13 17:52:34.519094,2,2,3 BHK,Unfurnished,14 out of 19,,Sare Green Parc,Ready to Move,East,1 Covered,Freehold,Resale,Garden/Park,110.5,[],True
2 BHK Apartment for Sale in Sector 103 Gurgaon,1.20 Cr,1350 sqft,https://www.magicbricks.com/landmark-residency-sector-103-gurgaon-pdpid-4d4235303234323531,27,23,2025-08-12 17:52:34.524307,"Posted: May 18, '25",,2,4,2 BHK,Unfurnished,2 out of 14,,Landmark Residency,Ready to Move,South,,Freehold,Resale,"Garden/Park, Pool",100.0,[],True
3 BHK Apartment for Sale in Sector 70 Gurgaon,2.65 Cr,1950 sqft,https://www.magicbricks.com/shree-vardhman-victoria-sector-70-gurgaon-pdpid-4d4235303138323431,27,25,2025-08-12 17:52:34.526931,Posted: 3 months ago,2025-05-14 17:52:34.525630,3,3,3 BHK,Semi-Furnished,8 out of 15,,Shree Vardhman Victoria,Ready to Move,North - East,"1 Covered,",Freehold,Resale,Main Road,110.5,[],True
1 BHK Service Apartment for Sale in Sector 68 Gurgaon,62 Lac,685 sqft,https://www.magicbricks.com/ocus-24k-sector-68-gurgaon-pdpid-4d4235303238333232,27,26,2025-08-12 17:52:34.528606,"Posted: May 30, '25",,1,1,1 BHK,,8 out of 19,,OCUS 24K,,,1 Covered,,Resale,,78.9,[],True
Plot/Land for Sale in Sultanpur Gurgaon,8.5 Lac,630 sqft,https://www.magicbricks.com/om-kunj-sultanpur-gurgaon-pdpid-4d4235323035313033,27,28,2025-08-12 17:52:34.530416,Updated 3 months ago,2025-05-14 17:52:34.529659,,,Plot,,,,OM Kunj,,22 m,,,Resale,,68.4,[],True
3 BHK Builder Floor for Sale in Sector 36 Sohna Gurgaon,95 Lac,1081 sqft,https://www.magicbricks.com/signature-global-park-4-and-5-sohna-sector-36-gurgaon-pdpid-4d4235323036343435,28,1,2025-08-12 17:52:40.907289,Updated 2 weeks ago,2025-07-29 17:52:40.906391,2,3,3 BHK,Semi-Furnished,1 out of 4,,Signature Global Park 4 and 5,Ready to Move,,,,Resale,,89.5,[],True
3 BHK Apartment for Sale in Sector 82 Gurgaon,1.54 Cr,1140 sqft,https://www.magicbricks.com/mapsko-casa-bella-sector-82-gurgaon-pdpid-4d4235303230363030,28,3,2025-08-12 17:52:40.909829,Updated 2 weeks ago,2025-07-29 17:52:40.908626,3,2,3 BHK,Semi-Furnished,15 out of 22,,Mapsko Casa Bella,Ready to Move,North - East,"1 Covered,",Freehold,Resale,Main Road,110.5,[],True
3 BHK Apartment for Sale in Sector 86 Gurgaon,2.30 Cr,1930 sqft,https://www.magicbricks.com/dlf-skycourt-sector-86-gurgaon-pdpid-4d4235303232373337,28,4,2025-08-12 17:52:40.911317,Updated 1 month ago,2025-07-13 17:52:40.910378,3,1,3 BHK,Furnished,8 out of 15,,DLF Skycourt,Ready to Move,,,,Resale,,89.5,[],True
4 BHK Apartment for Sale in Sector 84 Gurgaon,3.10 Cr,2750 sqft,https://www.magicbricks.com/ss-linden-floors-sector-84-gurgaon-pdpid-4d4235333234363937,28,5,2025-08-12 17:52:40.912906,Updated 3 months ago,2025-05-14 17:52:40.911928,4,2,4 BHK,Furnished,Super Area2750 sqftStatusReady to MoveFloor2 out of 4TransactionResaleFurnishingFurnishedSocietySS Linden FloorsCar Parking1 CoveredBathroom4Balcony2,,SS Linden Floors,Ready to Move,,1 Covered,,Resale,,94.7,[],True
3 BHK Apartment for Sale in Sector 99 Gurgaon,2.15 Cr,1685 sqft,https://www.magicbricks.com/assotech-blith-sector-99-gurgaon-pdpid-4d4235303233353637,28,7,2025-08-12 17:52:40.915195,Updated 3 months ago,2025-05-14 17:52:40.914101,3,3,3 BHK,Furnished,12 out of 19,,Assotech Blith,Ready to Move,East,1 Covered,Freehold,Resale,Pool,110.5,[],True
3 BHK Apartment for Sale in Sector 79 Gurgaon,2.25 Cr,1400 sqft,https://www.magicbricks.com/bestech-altura-sector-79-gurgaon-pdpid-4d4235303839373234,28,8,2025-08-12 17:52:40.916857,Updated 3 months ago,2025-05-14 17:52:40.915785,3,3,3 BHK,Furnished,10 out of 16,,Bestech Altura,Ready to Move,North - East,,Freehold,New Property,"Garden/Park, Pool",105.3,[],True
3 BHK Apartment for Sale in Sector 36 Sohna Gurgaon,90 Lac,1081 sqft,https://www.magicbricks.com/signature-global-park-sohna-sector-36-gurgaon-pdpid-4d4235313235333935,28,12,2025-08-12 17:52:40.921034,Updated 1 month ago,2025-07-13 17:52:40.919312,2,4,3 BHK,Semi-Furnished,2 out of 4,,Signature Global Park,Ready to Move,,,,Resale,,89.5,[],True
3 BHK Apartment for Sale in Sector 113 Gurgaon,3.03 Cr,1806 sqft,https://www.magicbricks.com/smartworld-one-dxp-sector-113-gurgaon-pdpid-4d4235333930333339,28,13,2025-08-12 17:52:40.923997,Updated 2 weeks ago,2025-07-29 17:52:40.922137,3,3,3 BHK,Unfurnished,4 out of 29,,Smartworld One DXP,,,,Freehold,Resale,,89.5,[],True
3 BHK Apartment for Sale in Sector 108 Gurgaon,2.10 Cr,2073 sqft,https://www.magicbricks.com/sobha-city-sector-108-gurgaon-pdpid-4d4235303836323234,28,19,2025-08-12 17:52:40.930873,Updated 5 days ago,2025-08-07 17:52:40.929455,4,3,3 BHK,Semi-Furnished,11 out of 24,,Sobha City,Ready to Move,South - East,,Freehold,New Property,"Garden/Park, Pool, Main Road",105.3,[],True
2 BHK Apartment for Sale in Sector 82 Gurgaon,1.35 Cr,1050 sqft,https://www.magicbricks.com/vatika-india-next-sector-82-gurgaon-pdpid-4d4235303030303336,28,21,2025-08-12 17:52:40.933023,Posted: 3 months ago,2025-05-14 17:52:40.932044,2,2,2 BHK,Semi-Furnished,2 out of 3,,Vatika India Next,Ready to Move,,,,Resale,"Garden/Park, Main Road",94.7,[],True
3 BHK Apartment for Sale in Sohna Gurgaon,1.20 Cr,1080 sqft,https://www.magicbricks.com/signature-global-park-4-and-5-sohna-gurgaon-pdpid-4d4235323036343435,28,22,2025-08-12 17:52:40.934741,Updated 3 months ago,2025-05-14 17:52:40.933591,2,3,3 BHK,Unfurnished,3 out of 4,,Signature Global Park 4 and 5,Ready to Move,South - East,,Freehold,New Property,Main Road,105.3,[],True
Plot/Land for Sale in Sector 82A Gurgaon,1.98 Cr,1053 sqft,https://www.magicbricks.com/vatika-one-india-next-sector-82a-gurgaon-pdpid-4d4235323831363839,28,28,2025-08-12 17:52:40.939672,Updated 3 months ago,2025-05-14 17:52:40.938713,,,Plot,,,,Vatika One India Next,,9 m,,Freehold,Resale,Main Road,78.9,[],True
3 BHK Apartment for Sale in Sector 70 Gurgaon,1.60 Cr,1730 sqft,https://www.magicbricks.com/shree-vardhman-victoria-sector-70-gurgaon-pdpid-4d4235303138323431,28,29,2025-08-12 17:52:40.941173,Updated 6 days ago,2025-08-06 17:52:40.940226,4,3,3 BHK,Unfurnished,7 out of 14,,Shree Vardhman Victoria,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Pool, Main Road",105.3,[],True
